Asset Name,Asset Type,Cloud,Critical Alerts,High Alerts,Medium Alerts,Low Alerts,Informational Alerts,Critical Vulnerability,High Vulnerability,Medium Vulnerability,Low Vulnerability,Account ID,Account Name,Asset ID,Region ID,Region,Actions
"ec2-dev-clcc-vars-uiux-was","EC2 Instance","aws",0,1,0,0,0,3,92,245,16,"773872345005","awsdevclcc - 773872345005","i-00524c1c30dd503af","ap-northeast-2","AWS Seoul",
"cleandapne2-xfeu-spot-karpenter","EC2 Instance","aws",0,1,0,0,0,2,62,187,12,"854531064573","daxcleand - 854531064573","i-0f5d5763faa998df3","ap-northeast-2","AWS Seoul",
"eks-node-prod-indxuplus","EC2 Instance","aws",0,1,0,0,0,6,95,225,16,"279551154135","indxuplus - 279551154135","i-0c701aefbf7d3dbe1","ap-northeast-2","AWS Seoul",
"eks-node-prod-indxuplus","EC2 Instance","aws",0,1,0,0,0,6,95,225,16,"279551154135","indxuplus - 279551154135","i-079885d5e6f9a72d3","ap-northeast-2","AWS Seoul",
"eks-node-prod-indxuplus","EC2 Instance","aws",0,1,0,0,0,6,95,225,16,"279551154135","indxuplus - 279551154135","i-05fcd92102a53446a","ap-northeast-2","AWS Seoul",
"rbd-mtx-eks-node-access","EC2 Instance","aws",0,1,0,0,0,8,174,460,21,"030982055456","tel-bss-dev - 030982055456","i-033f465a3f09562e3","ap-northeast-2","AWS Seoul",
"whkim20-dev","EC2 Instance","aws",0,1,0,0,0,7,57,1029,83,"590183678280","aws-dev-ugpt - 590183678280","i-026fbb77d1b079a9f","ap-northeast-2","AWS Seoul",
"eks-node-prod-hyundai-mvmtv-mobiletv","EC2 Instance","aws",0,1,0,0,0,6,95,225,16,"452661163619","aws-prd-mvmtv - 452661163619","i-0d108939ee7445d04","ap-northeast-2","AWS Seoul",
"eks-node-prod-hyundai-mvmtv-mobiletv","EC2 Instance","aws",0,1,0,0,0,6,95,225,16,"452661163619","aws-prd-mvmtv - 452661163619","i-053caa677a42dd8bd","ap-northeast-2","AWS Seoul",
"eks-node-prod-hyundai-mvmtv-game","EC2 Instance","aws",0,1,0,0,0,6,95,225,16,"452661163619","aws-prd-mvmtv - 452661163619","i-0ef6739208548d8b5","ap-northeast-2","AWS Seoul",
"ubuntu-stg-test","EC2 Instance","aws",0,1,0,0,0,4,50,1022,90,"590183678280","aws-dev-ugpt - 590183678280","i-05ab3cd22476745fb","ap-northeast-2","AWS Seoul",
"eks-node-dev-idaas","EC2 Instance","aws",0,1,0,0,0,12,198,603,36,"767397957885","aws-dev-idaas - 767397957885","i-00723d9bb369d85f5","ap-northeast-2","AWS Seoul",
"i-0c6130e5fcfb6373a","EC2 Instance","aws",0,1,0,0,0,0,33,50,11,"798345363128","chewauth.preprod - 798345363128","i-0c6130e5fcfb6373a","ap-northeast-2","AWS Seoul",
"i-0880f564f069c28c7","EC2 Instance","aws",0,1,0,0,0,0,33,50,11,"798345363128","chewauth.preprod - 798345363128","i-0880f564f069c28c7","ap-northeast-2","AWS Seoul",
"i-027c62b9a74da1840","EC2 Instance","aws",0,1,0,0,0,0,33,50,11,"798345363128","chewauth.preprod - 798345363128","i-027c62b9a74da1840","ap-northeast-2","AWS Seoul",
"aws-cloud9-CICD-test-c2f94127ad104c2d96680e194dc6926e","EC2 Instance","aws",0,1,0,0,0,83,535,1130,155,"532244111777","AWS_CM_SHARE - 532244111777","i-00000e7f3245f8c3d","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-amdt","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-07909d93472c4053c","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mon-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-080b2d5ed9787a414","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-ctrl","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-0dfdbb5297844ad0c","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-colt","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-00bb2ae76c4ae14df","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-app-web","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-09e91a986611a4ca2","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mgmt-web","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-0c280f50ea259cd9f","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-krobogw-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-03007564ea578cd02","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-app-was","EC2 Instance","aws",0,1,0,0,0,9,150,337,25,"245115655228","aws-stg-robot - 245115655228","i-0317a33907605d238","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-bat","EC2 Instance","aws",0,1,0,0,0,11,174,358,29,"245115655228","aws-stg-robot - 245115655228","i-01af992299cb75fbc","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-amdt","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-081b6baa65ceb11c5","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mon-web","EC2 Instance","aws",0,1,0,0,0,7,149,335,25,"245115655228","aws-stg-robot - 245115655228","i-0a3a776d26ddc1d26","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-vdgw-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-0704b9202b671bc24","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-lgsrgw-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-077706115a3f3d83a","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-oapi","EC2 Instance","aws",0,1,0,0,0,7,149,335,25,"245115655228","aws-stg-robot - 245115655228","i-0b606a436e9d5f32d","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mon-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-041a41c20b8f311b6","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-lgsrgw-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-09435b74c41962ca3","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-oapi","EC2 Instance","aws",0,1,0,0,0,7,149,335,25,"245115655228","aws-stg-robot - 245115655228","i-07e865d5ab4bd9b2e","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-config-mgmt","EC2 Instance","aws",0,1,0,0,0,18,182,387,38,"245115655228","aws-stg-robot - 245115655228","i-0ed5d67d6daf16e24","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-ctrl","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-01f66ced7f1a5e18f","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-vdgw-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-094c8314f10fef7e6","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mgmt-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-056d8ed25f027e3b5","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mgmt-web","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-0c1a80ac6b6202c78","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-mon-web","EC2 Instance","aws",0,1,0,0,0,8,148,325,25,"212009855735","aws-dev-robot - 212009855735","i-0c2ffa4125b641673","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-colt","EC2 Instance","aws",0,1,0,0,0,8,150,331,25,"212009855735","aws-dev-robot - 212009855735","i-09b85d99716ff0b90","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-mgmt-web","EC2 Instance","aws",0,1,0,0,0,6,147,345,32,"212009855735","aws-dev-robot - 212009855735","i-07c3676b2154acc26","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-amdt","EC2 Instance","aws",0,1,0,0,0,8,150,331,25,"212009855735","aws-dev-robot - 212009855735","i-0c243626f35eb32ca","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-ctrl","EC2 Instance","aws",0,1,0,0,0,8,150,331,25,"212009855735","aws-dev-robot - 212009855735","i-0dd926a82bbcf8d65","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-lgsrgw-was","EC2 Instance","aws",0,1,0,0,0,8,150,331,25,"212009855735","aws-dev-robot - 212009855735","i-060c0080681f3b1de","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-oapi","EC2 Instance","aws",0,1,0,0,0,7,167,302,17,"212009855735","aws-dev-robot - 212009855735","i-06de48cc814150695","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-config-mgmt","EC2 Instance","aws",0,1,0,0,0,14,217,500,30,"212009855735","aws-dev-robot - 212009855735","i-08dd8554f0e09e79a","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-app-was","EC2 Instance","aws",0,1,0,0,0,8,150,331,25,"212009855735","aws-dev-robot - 212009855735","i-006fac0e59f872a86","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-bat","EC2 Instance","aws",0,1,0,0,0,14,239,545,28,"212009855735","aws-dev-robot - 212009855735","i-07fe912ac7f008915","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-vdgw-was","EC2 Instance","aws",0,1,0,0,0,6,142,327,25,"212009855735","aws-dev-robot - 212009855735","i-00cba138793ce0c34","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-app-web","EC2 Instance","aws",0,1,0,0,0,8,150,331,25,"212009855735","aws-dev-robot - 212009855735","i-0fbffd2e7539e84b8","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-krobogw-was","EC2 Instance","aws",0,1,0,0,0,6,142,329,25,"212009855735","aws-dev-robot - 212009855735","i-06407cc0afd33247b","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-mgmt-was","EC2 Instance","aws",0,1,0,0,0,8,150,331,25,"212009855735","aws-dev-robot - 212009855735","i-0616e45fac7f761ce","ap-northeast-2","AWS Seoul",
"ec2-dev-robotcp-mon-was","EC2 Instance","aws",0,1,0,0,0,8,150,330,25,"212009855735","aws-dev-robot - 212009855735","i-0df2d96d5254d7820","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mon-web","EC2 Instance","aws",0,1,0,0,0,9,150,336,25,"245115655228","aws-stg-robot - 245115655228","i-08b9239d353eec6db","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-app-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-0d6fd78ee192b10d9","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-config-mgmt","EC2 Instance","aws",0,1,0,0,0,14,238,565,33,"245115655228","aws-stg-robot - 245115655228","i-089d3e716a32bc451","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-mgmt-was","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-010c0285a7350b185","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-bat","EC2 Instance","aws",0,1,0,0,0,7,149,335,25,"245115655228","aws-stg-robot - 245115655228","i-0836db19b17906d3a","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-app-web","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-0546a0d3857853136","ap-northeast-2","AWS Seoul",
"ec2-qa-robotcp-colt","EC2 Instance","aws",0,1,0,0,0,7,149,336,25,"245115655228","aws-stg-robot - 245115655228","i-0d5e85d6a1b6cc35e","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"413372654015","daxclean - 413372654015","i-0ee36461b8cd3371f","ap-northeast-2","AWS Seoul",
"i-066afbc40dc4e9bdb","EC2 Instance","aws",0,1,0,0,0,1,146,644,22,"953155295956","AWS_DEV_EAGW - 953155295956","i-066afbc40dc4e9bdb","ap-northeast-2","AWS Seoul",
"ec2-share-iptv-relengd-cluster-inplace-karpenter-node","EC2 Instance","aws",0,1,0,0,0,2,46,79,16,"029480618840","aws-share-iptv - 029480618840","i-0101d0b7edd02b798","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"413372654015","daxclean - 413372654015","i-00839698661777922","ap-northeast-2","AWS Seoul",
"nodegroup-rbm-shared","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"826990675396","ifn-com-devops - 826990675396","i-017b7aec87d6a67b3","ap-northeast-2","AWS Seoul",
"rsd-rbm-gitrunner-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"826990675396","ifn-com-devops - 826990675396","i-03e53e4ccbc1a6bda","ap-northeast-2","AWS Seoul",
"nodegroup-rbm-shared","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"826990675396","ifn-com-devops - 826990675396","i-070db218fe9cfae41","ap-northeast-2","AWS Seoul",
"rsd-rbm-gitrunner-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"826990675396","ifn-com-devops - 826990675396","i-05cc0d87ec9dc4e8e","ap-northeast-2","AWS Seoul",
" rtp-app-extem-nodegr-eksng","EC2 Instance","aws",0,1,0,0,0,2,88,218,17,"225723451293","ifn-app-prd - 225723451293","i-08b0271d79f877fd8","ap-northeast-2","AWS Seoul",
"ixio-alb-test-priavte","EC2 Instance","aws",0,1,0,0,0,0,30,43,10,"637423566905","aws-dev-mswnetd - 637423566905","i-0066d500d1441d2ab","ap-northeast-2","AWS Seoul",
"ixio-lattice-test","EC2 Instance","aws",0,1,0,0,0,0,30,43,10,"637423566905","aws-dev-mswnetd - 637423566905","i-0500eaaee5f222301","ap-northeast-2","AWS Seoul",
"ec2-share-iptv-relengd-addon-ngblue-inplace","EC2 Instance","aws",0,1,0,0,0,4,48,90,17,"029480618840","aws-share-iptv - 029480618840","i-04e51768392ec0742","ap-northeast-2","AWS Seoul",
"ec2-share-iptv-relengd-addon-ngblue-inplace","EC2 Instance","aws",0,1,0,0,0,4,48,90,17,"029480618840","aws-share-iptv - 029480618840","i-03cf84b4ec9fe3b77","ap-northeast-2","AWS Seoul",
"cleanapne2-grjz-ondemand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"413372654015","daxclean - 413372654015","i-004cb6319cfc4a7c2","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-ivr-was-03-mobile","EC2 Instance","aws",0,1,0,0,0,10,210,819,57,"230837497989","awsprdclcc - 230837497989","i-05524888a0ab4a63a","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-ivr-was-04-mobile","EC2 Instance","aws",0,1,0,0,0,9,208,819,56,"230837497989","awsprdclcc - 230837497989","i-0ed5d636e132c121a","ap-northeast-2","AWS Seoul",
"querypie-opssec_apnortheast2-v004","EC2 Instance","aws",0,1,0,0,0,5,321,1062,125,"478195486159","dax-ops - 478195486159","i-01340cf74d745edbc","ap-northeast-2","AWS Seoul",
"jenkins-ops_apnortheast2-v017","EC2 Instance","aws",0,1,0,0,0,4,82,238,17,"478195486159","dax-ops - 478195486159","i-01a9e135c3048661b","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-stt-gateway-01-home","EC2 Instance","aws",0,1,0,0,0,90,348,385,33,"230837497989","awsprdclcc - 230837497989","i-05e2b6aa5fc8d233d","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-prx-nginx-01-rec","EC2 Instance","aws",0,1,0,0,0,6,201,711,40,"230837497989","awsprdclcc - 230837497989","i-07453ce1bf0b5cd92","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-stt-gateway-02-home","EC2 Instance","aws",0,1,0,0,0,90,348,385,33,"230837497989","awsprdclcc - 230837497989","i-0fa391b19ebace93b","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-stt-gateway-01-mobile","EC2 Instance","aws",0,1,0,0,0,90,348,385,33,"230837497989","awsprdclcc - 230837497989","i-0b95c75134792941f","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-stt-gateway-02-mobile","EC2 Instance","aws",0,1,0,0,0,90,348,385,33,"230837497989","awsprdclcc - 230837497989","i-056d479fb423db598","ap-northeast-2","AWS Seoul",
"jusoro-ntoss_apnortheast2-v003","EC2 Instance","aws",0,1,0,0,0,96,284,406,60,"211125612259","aws-prod-ntoss - 211125612259","i-0e38c9375b1ba9b3e","ap-northeast-2","AWS Seoul",
"hjh-dev","EC2 Instance","aws",0,1,0,0,0,16,125,1077,124,"590183678280","aws-dev-ugpt - 590183678280","i-02fd2250bc5ea4918","ap-northeast-2","AWS Seoul",
"dev-ifn-app-dapda-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"357414037041","ifn-app-dev - 357414037041","i-0d7c10e8894982cfb","ap-northeast-2","AWS Seoul",
"jusoro-ntosss_apnortheast2-v011","EC2 Instance","aws",0,1,0,0,0,96,284,406,60,"851725555448","aws-stg-ntoss - 851725555448","i-03fadbc28448c1cf6","ap-northeast-2","AWS Seoul",
"cmshareapne2-iqhv-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,3,52,65,11,"532244111777","AWS_CM_SHARE - 532244111777","i-0b222620b0710b452","ap-northeast-2","AWS Seoul",
"grootapne2-othl-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"160091772047","UID_DEV - 160091772047","i-0e0a6dabce6edd143","ap-northeast-2","AWS Seoul",
"dax-private-haproxy1-tmp","EC2 Instance","aws",0,1,0,0,0,1,97,324,17,"654654395166","aws-stg-mvoip010 - 654654395166","i-0d262bbd15d485e6b","ap-northeast-2","AWS Seoul",
"SRE_STG_SSM","EC2 Instance","aws",0,1,0,0,0,2,127,433,35,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0e933fd674dc19efe","ap-northeast-2","AWS Seoul",
"dbsafer-call-aurora-instance-1","EC2 Instance","aws",0,1,0,0,0,1,60,181,11,"730335661456","aws-dev-CommunicationAI - 730335661456","i-0f193517b17b2b2ea","ap-northeast-2","AWS Seoul",
"SRE_DEV_SSM","EC2 Instance","aws",0,1,0,0,0,5,152,460,39,"730335661456","aws-dev-CommunicationAI - 730335661456","i-07e6ac7378227fb24","ap-northeast-2","AWS Seoul",
"stg-ifn-app-nvp-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"357414037041","ifn-app-dev - 357414037041","i-0e89a1cd609e335c7","ap-northeast-2","AWS Seoul",
"prd-ifn-app-heytools-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,62,10,"225723451293","ifn-app-prd - 225723451293","i-03def22017cae9b13","ap-northeast-2","AWS Seoul",
"prd-ifn-app-heytools-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,62,10,"225723451293","ifn-app-prd - 225723451293","i-015ffb785431e17a1","ap-northeast-2","AWS Seoul",
"rlp-rbm-sg-app-eksng","EC2 Instance","aws",0,1,0,0,0,2,88,218,17,"225723451293","ifn-app-prd - 225723451293","i-0c8e9eb705b71b724","ap-northeast-2","AWS Seoul",
"grootapne2-othl-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"160091772047","UID_DEV - 160091772047","i-08359d9baf4424e06","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0e2acc65a90de0154","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-098222d8d070924d1","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0eeef4580b8b9d718","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0bbad0296222a7418","ap-northeast-2","AWS Seoul",
"rbp-cpx-eks-node","EC2 Instance","aws",0,1,0,0,0,6,159,520,23,"437437657957","tel-bss-prd - 437437657957","i-0bda5df1cf181d079","ap-northeast-2","AWS Seoul",
"Nuke-mgmt","EC2 Instance","aws",0,1,0,0,0,93,1415,3509,172,"763914732510","clab - 763914732510","i-0295fbd22cca7c198","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0320403f093a5d736","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0c677dc8451c5444b","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-07cddc0513c4f5ea7","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0c74eac1bf1038087","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0b941067f7ecb27ce","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-05a06ab8793dbfacc","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0b44e627924cab938","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0928956bc639d3c25","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0cb8a8a9fffa5fe44","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-046661befacc9688d","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-079b87381145d985e","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0f28761407052150b","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-06f2d1d2fd149fb62","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-03d572ab90c19879a","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0f21699059b6d8c56","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-01baae0adc2114abf","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0e12516cc46c1498c","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-053386fb918804ec0","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0c60d35466ad9217c","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-065bac9b790edf984","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0e7c3e6a1ab2f48ee","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-075727ba748d158ff","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-050141ed6142ca2b6","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0f96f9f966c36c638","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-06eb5271b81b52862","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-00b0c60d1acbab558","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0f93b1e6f60e58a60","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0e583bf86ca8e51e6","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-02a764b63972913d9","ap-northeast-2","AWS Seoul",
